unit_id,heading_id,level,order_idx,path,h1,h2,h3,h4,h5,h6,sentence_text,token_start,token_end
U000062,H000007,4,32,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,‘‘Sutadharo sutasannicayo’’tiādīsu (ma. ni. 1.339) sotadvārānusāraviññātadharoti attho.,655,661
U000063,H000007,4,33,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Idha panassa sotadvārānusārena ‘‘upadhārita’’nti vā ‘‘upadhāraṇa’’nti vāti attho.,662,669
U000064,H000007,4,34,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Me-saddassa hi mayāti atthe sati ‘‘evaṃ mayā sutaṃ sotadvārānusārena upadhārita’’nti yujjati.,670,680
U000065,H000007,4,35,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Mamāti atthe sati ‘‘evaṃ mama sutaṃ sotadvārānusārena upadhāraṇa’’nti yujjati.,681,689
U000066,H000007,4,36,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Evametesu tīsu padesu evanti sotaviññāṇādiviññāṇakiccanidassanaṃ.,690,694
U000067,H000007,4,37,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Meti vuttaviññāṇasamaṅgipuggalanidassanaṃ.,695,696
U000068,H000007,4,38,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Sutanti assavanabhāvappaṭikkhepato anūnānadhikāviparītaggahaṇanidassanaṃ.,697,699
U000069,H000007,4,39,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Tathā evanti tassā sotadvārānusārena pavattāya viññāṇavīthiyā nānappakārena ārammaṇe pavattibhāvappakāsanaṃ.,700,708
U000070,H000007,4,40,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Meti attappakāsanaṃ.,709,710
U000071,H000007,4,41,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Sutanti dhammappakāsanaṃ.,711,712
U000072,H000007,4,42,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Ayañhettha saṅkhepo ‘‘nānappakārena ārammaṇe pavattāya viññāṇavīthiyā mayā na aññaṃ kataṃ, idaṃ pana kataṃ, ayaṃ dhammo suto’’ti.",713,728
U000073,H000007,4,43,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Tathā evanti niddisitabbappakāsanaṃ.,729,731
U000074,H000007,4,44,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Meti puggalappakāsanaṃ.,732,733
U000075,H000007,4,45,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Sutanti puggalakiccappakāsanaṃ.,734,735
U000076,H000007,4,46,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Idaṃ vuttaṃ hoti – yaṃ suttaṃ niddisissāmi, taṃ mayā evaṃ sutanti.",736,746
U000077,H000007,4,47,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Tathā evanti yassa cittasantānassa nānākārappavattiyā nānatthabyañjanaggahaṇaṃ hoti, tassa nānākāraniddeso.",747,755
U000078,H000007,4,48,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Evanti hi ayaṃ ākārapaññatti, meti kattuniddeso, sutanti visayaniddeso.",756,763
U000079,H000007,4,49,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Ettāvatā nānākārappavattena cittasantānena taṃsamaṅgino kattuvisaye gahaṇasanniṭṭhānaṃ kataṃ hoti.,764,771
U000080,H000007,4,50,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Atha vā evanti puggalakiccaniddeso.,772,775
U000081,H000007,4,51,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Sutanti viññāṇakiccaniddeso.,776,777
U000082,H000007,4,52,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Meti ubhayakiccayuttapuggalaniddeso.,778,779
U000083,H000007,4,53,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Ayaṃ panettha saṅkhepo – mayā savanakiccaviññāṇasamaṅginā puggalena viññāṇavasena laddhasavanakiccavohārena sutanti.,780,789
U000084,H000007,4,54,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Tattha evanti ca meti ca saccikaṭṭhaparamatthavasena avijjamānapaññatti.,790,796
U000085,H000007,4,55,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Kiñhettha taṃ paramatthato atthi, yaṃ evanti vā meti vā niddesaṃ labhetha? Sutanti vijjamānapaññatti.",797,809
U000086,H000007,4,56,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Yañhi tamettha sotena upaladdhaṃ, taṃ paramatthato vijjamānanti.",810,816
U000087,H000007,4,57,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Tathā evanti ca meti ca taṃ taṃ upādāya vattabbato upādāpaññatti.,817,826
U000088,H000007,4,58,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Sutanti diṭṭhādīni upanidhāya vattabbato upanidhāpaññatti.,827,831
U000089,H000007,4,59,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Ettha ca evanti vacanena asammohaṃ dīpeti.,832,837
U000090,H000007,4,60,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Na hi sammūḷho nānappakārapaṭivedhasamattho hoti.,838,842
U000091,H000007,4,61,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Sutanti vacanena sutassa asammosaṃ dīpeti.,843,847
U000092,H000007,4,62,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Yassa hi sutaṃ sammuṭṭhaṃ hoti, na so kālantarena mayā sutanti paṭijānāti.",848,858
U000093,H000007,4,63,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Iccassa asammohena paññāsiddhi, asammosena pana satisiddhi.",859,864
U000094,H000007,4,64,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Tattha paññā pubbaṅgamāya satiyā byañjanāvadhāraṇasamatthatā, satipubbaṅgamāya paññāya atthapaṭivedhasamatthatā, tadubhayasamatthatāyogena atthabyañjanasampannassa dhammakosassa anupālanasamatthato dhammabhaṇḍāgārikattasiddhi.",865,877
U000095,H000007,4,65,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Aparo nayo – evanti vacanena yoniso manasikāraṃ dīpeti, ayoniso manasikaroto hi nānappakārapaṭivedhābhāvato.",878,889
U000096,H000007,4,66,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Sutanti vacanena avikkhepaṃ dīpeti, vikkhittacittassa savanābhāvato.",890,895
U000097,H000007,4,67,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Tathā hi vikkhittacitto puggalo sabbasampattiyā vuccamānopi ‘‘na mayā sutaṃ, puna bhaṇathā’’ti bhaṇati.",896,907
U000098,H000007,4,68,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Yoniso manasikārena cettha attasammāpaṇidhiṃ pubbe ca katapuññataṃ sādheti, sammā apaṇihitattassa pubbe akatapuññassa vā tadabhāvato.",908,921
U000099,H000007,4,69,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Avikkhepena pana saddhammassavanaṃ sappurisūpanissayañca sādheti.,922,926
U000100,H000007,4,70,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Na hi vikkhittacitto sotuṃ sakkoti, na ca sappurise anupassayamānassa savanaṃ atthīti.",927,937
U000101,H000007,4,71,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Aparo nayo – yasmā evanti yassa cittasantānassa nānākārappavattiyā nānatthabyañjanaggahaṇaṃ hoti, tassa nānākāraniddesoti vuttaṃ.",938,950
U000102,H000007,4,72,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"So ca evaṃ bhaddako ākāro na sammā appaṇihitattano pubbe akatapuññassa vā hoti, tasmā evanti iminā bhaddakena ākārena pacchimacakkadvayasampattiṃ attano dīpeti, sutanti savanayogena purimacakkadvayasampattiṃ.",951,973
U000103,H000007,4,73,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Na hi appatirūpadese vasato sappurisūpanissayavirahitassa vā savanaṃ atthi.,974,981
U000104,H000007,4,74,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Iccassa pacchimacakkadvayasiddhiyā āsayasuddhi siddhā hoti.,982,986
U000105,H000007,4,75,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Purimacakkadvayasiddhiyā payogasuddhi.,987,988
U000106,H000007,4,76,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Tāya ca āsayasuddhiyā adhigamabyattisiddhi, payogasuddhiyā āgamabyattisiddhi.",989,994
U000107,H000007,4,77,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Iti payogāsayasuddhassa āgamādhigamasampannassa vacanaṃ aruṇuggaṃ viya sūriyassa udayato yonisomanasikāro viya ca kusalakammassa arahati bhagavato vacanassa pubbaṅgamaṃ bhavitunti ṭhāne nidānaṃ ṭhapento evaṃ me sutantiādimāha.,995,1017
U000108,H000007,4,78,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Aparo nayo – evanti iminā nānappakārapaṭivedhadīpakena vacanena attano atthapaṭibhānapaṭisambhidāsampattisabbhāvaṃ dīpeti.,1018,1027
U000109,H000007,4,79,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Sutanti iminā sotabbabhedapaṭivedhadīpakena dhammaniruttipaṭisambhidāsampattisabbhāvaṃ.,1028,1031
U000110,H000007,4,80,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Evanti ca idaṃ yonisomanasikāradīpakaṃ vacanaṃ bhāsamāno – ‘‘ete mayā dhammā manasānupekkhitā diṭṭhiyā suppaṭividdhā’’ti dīpeti.,1032,1045
U000111,H000007,4,81,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Sutanti idaṃ savanayogadīpakaṃ vacanaṃ bhāsamāno – ‘‘bahū mayā dhammā sutā dhātā vacasā paricitā’’ti dīpeti.,1046,1059
U000112,H000007,4,82,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Tadubhayenapi atthabyañjanapāripūriṃ dīpento savane ādaraṃ janeti.,1060,1065
U000113,H000007,4,83,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Atthabyañjanaparipuṇṇañhi dhammaṃ ādarena assuṇanto mahatā hitā paribāhiro hotīti ādaraṃ janetvā sakkaccaṃ dhammo sotabboti.,1066,1078
U000114,H000007,4,84,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"‘‘Evaṃ me suta’’nti iminā pana sakalena vacanena āyasmā ānando tathāgatappaveditaṃ dhammaṃ attano adahanto asappurisabhūmiṃ atikkamati, sāvakattaṃ paṭijānanto sappurisabhūmiṃ okkamati.",1079,1097
U000115,H000007,4,85,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Tathā asaddhammā cittaṃ vuṭṭhāpeti, saddhamme cittaṃ patiṭṭhāpeti.",1098,1104
U000116,H000007,4,86,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"‘‘Kevalaṃ sutamevetaṃ mayā tasseva pana bhagavato vacana’’nti dīpento attānaṃ parimoceti, satthāraṃ apadisati, jinavacanaṃ appeti, dhammanettiṃ patiṭṭhāpeti.",1105,1120
U000117,H000007,4,87,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Apica ‘‘evaṃ me suta’’nti attanā uppāditabhāvaṃ appaṭijānanto purimavacanaṃ vivaranto ‘‘sammukhā paṭiggahitamidaṃ mayā tassa bhagavato catuvesārajjavisāradassa dasabaladharassa āsabhaṭṭhānaṭṭhāyino sīhanādanādino sabbasattuttamassa dhammissarassa dhammarājassa dhammādhipatino dhammadīpassa dhammasaraṇassa saddhammavaracakkavattino sammāsambuddhassa vacanaṃ, na ettha atthe vā dhamme vā pade vā byañjane vā kaṅkhā vā vimati vā kattabbā’’ti sabbadevamanussānaṃ imasmiṃ dhamme assaddhiyaṃ vināseti, saddhāsampadaṃ uppādetīti.",1121,1169
U000118,H000007,4,88,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Tenetaṃ vuccati – ‘‘Vināsayati assaddhaṃ, saddhaṃ vaḍḍheti sāsane; Evaṃ me sutamiccevaṃ, vadaṃ gotamasāvako’’ti.",1170,1182
U000119,H000007,4,89,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Ekanti gaṇanaparicchedaniddeso.,1183,1184
U000120,H000007,4,90,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Samayanti paricchinnaniddeso.,1185,1186
U000121,H000007,4,91,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,Ekaṃ samayanti aniyamitaparidīpanaṃ.,1187,1189
U000122,H000007,4,92,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 1. Mūlapariyāyasuttavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,1. Mūlapariyāyasuttavaṇṇanā,,,"Tattha samayasaddo – Samavāye khaṇe kāle, samūhe hetudiṭṭhisu; Paṭilābhe pahāne ca, paṭivedhe ca dissati.",1190,1203
